iso3,iso3,country,disaggregation,disagg.value,region,subregion,section,environmental_impacts_land_use,environmental_impacts_freshwater_use,environmental_impacts_ghg_emissions_lifecycle,environmental_impacts_nitrogen_application,environmental_impacts_phosphorus_application,planetary_impacts_Cropland,planetary_impacts_Freshwater,planetary_impacts_Greenhouse gases,planetary_impacts_Nitrogen,planetary_impacts_Phosphorus
BFA,BFA,Burkina Faso,food.group,beef_lamb,Africa,Western Africa,Environmental Impacts,89.2666,0.004253082,11.39468,0.891661,0.2046695,4.35136,1.606935,110.1013,3.82421,3.37863
BFA,BFA,Burkina Faso,food.group,eggs,Africa,Western Africa,Environmental Impacts,0.733379,0.00450232,0.547442,0.804099,0.137005,1.89884,0.746928,0.749024,1.75071,1.35455
BFA,BFA,Burkina Faso,food.group,fish,Africa,Western Africa,Environmental Impacts,0.0394199,0.00161192,0.530391,0.115387,0.0263594,0.255748,0.121715,0.0371316,0.341891,0.362558
BFA,BFA,Burkina Faso,food.group,fruit_veg,Africa,Western Africa,Environmental Impacts,0.511321,0.345194,0.733332,5.04348,0.891,1.60126,2.2005,0.395852,2.98093,2.3984
BFA,BFA,Burkina Faso,food.group,grains,Africa,Western Africa,Environmental Impacts,38.6327,0.390407,32.4746,78.2406,11.2428,89.4328,37.279,8.3689,83.3895,64.7697
BFA,BFA,Burkina Faso,food.group,legumes,Africa,Western Africa,Environmental Impacts,8.96199,0.0099467,1.29709,0.177932,0.265813,15.8731,9.59021,1.2412,0.132806,0.639786
BFA,BFA,Burkina Faso,food.group,milk,Africa,Western Africa,Environmental Impacts,48.9032,0.0075394,2.06105,1.53126,0.322177,3.23273,1.00393,7.44247,2.375,2.60018
BFA,BFA,Burkina Faso,food.group,nuts_seeds,Africa,Western Africa,Environmental Impacts,5.01293,0.394029,1.61144,0.0572939,0.00816303,11.597,6.19764,2.1386,5.43795,4.41075
BFA,BFA,Burkina Faso,food.group,oils,Africa,Western Africa,Environmental Impacts,5.64571,0.0203325,2.01839,7.20094,1.27916,5.41041,1.30634,2.18225,4.05256,4.60883
BFA,BFA,Burkina Faso,food.group,pork_poultry,Africa,Western Africa,Environmental Impacts,1.116972,0.25245421,1.645232,0.1949979,2.4146261,3.97923,1.10713,3.344296,3.65274,2.92138
BFA,BFA,Burkina Faso,food.group,roots,Africa,Western Africa,Environmental Impacts,0.363852,0.0403159,0.20562,0.184841,0.0278019,0.299619,0.272279,0.0837636,0.337252,0.342965
BFA,BFA,Burkina Faso,food.group,sugar,Africa,Western Africa,Environmental Impacts,1.05336,0.923995,1.40071,5.45407,1.0032,1.70715,8.74409,0.406027,4.50622,3.50172
BGD,BGD,Bangladesh,food.group,beef_lamb,Asia,Southern Asia,Environmental Impacts,24.5928,0.237615,19.93906,11.52014,1.760138,1.519894,0.586019,33.3634,1.318899,1.150707
BGD,BGD,Bangladesh,food.group,eggs,Asia,Southern Asia,Environmental Impacts,4.86778,0.247894,2.97468,12.6825,1.93602,3.0415,1.19641,1.19976,2.80423,2.16968
BGD,BGD,Bangladesh,food.group,fish,Asia,Southern Asia,Environmental Impacts,2.58754,0.604246,16.9695,29.1133,7.03977,3.09618,1.44274,0.443424,4.20068,4.41574
BGD,BGD,Bangladesh,food.group,fruit_veg,Asia,Southern Asia,Environmental Impacts,6.69167,3.68208,7.18754,150.304,20.3475,5.5783,8.58462,1.17955,9.68359,7.54331
BGD,BGD,Bangladesh,food.group,grains,Asia,Southern Asia,Environmental Impacts,12.7463,3.69169,6.11991,86.8105,15.1622,5.99173,6.42755,0.883881,10.3909,7.82941
BGD,BGD,Bangladesh,food.group,legumes,Asia,Southern Asia,Environmental Impacts,14.6058,0.920077,2.08949,0.231407,0.767361,7.07355,4.21663,0.5505,0.101699,0.489926
BGD,BGD,Bangladesh,food.group,milk,Asia,Southern Asia,Environmental Impacts,15.0384,1.09083,9.22312,55.0061,8.64292,3.02227,0.938572,6.95795,2.22038,2.4309
BGD,BGD,Bangladesh,food.group,nuts_seeds,Asia,Southern Asia,Environmental Impacts,1.23161,0.0112184,0.250939,23.9578,3.41316,0.709887,0.379375,0.13091,0.332872,0.269994
BGD,BGD,Bangladesh,food.group,oils,Asia,Southern Asia,Environmental Impacts,16.2721,0.623792,9.39945,36.0931,12.5193,5.12513,1.23339,2.08451,3.8506,4.36923
BGD,BGD,Bangladesh,food.group,pork_poultry,Asia,Southern Asia,Environmental Impacts,5.28322,0.954147,2.38862,0.840228,1.12784,1.28451,0.47398,0.540353,1.25263,1.02182
BGD,BGD,Bangladesh,food.group,roots,Asia,Southern Asia,Environmental Impacts,7.07887,4.0872,4.17705,47.3344,6.0999,3.06936,2.78929,0.858094,3.45488,3.51341
BGD,BGD,Bangladesh,food.group,sugar,Asia,Southern Asia,Environmental Impacts,3.50391,2.1622,3.11807,45.8136,7.9794,1.55194,7.9491,0.369112,4.09653,3.18335
BGR,BGR,Bulgaria,food.group,beef_lamb,Europe,Eastern Europe,Environmental Impacts,6.57033,0.01063557,1.130781,2.85106,0.334278,2.92607,1.091488,71.7909,2.56415,2.25898
BGR,BGR,Bulgaria,food.group,eggs,Europe,Eastern Europe,Environmental Impacts,0.363938,0.0178597,0.270139,7.34929,0.706192,7.02402,2.76297,2.77073,6.47608,5.01064
BGR,BGR,Bulgaria,food.group,fish,Europe,Eastern Europe,Environmental Impacts,0.0676993,0.000848586,0.166853,0.130721,0.0230109,0.345703,0.165777,0.0505707,0.459391,0.488844
BGR,BGR,Bulgaria,food.group,fruit_veg,Europe,Eastern Europe,Environmental Impacts,0.638919,0.0773785,0.734116,4.99836,0.922132,13.4198,20.2221,2.98,23.8243,18.7452
BGR,BGR,Bulgaria,food.group,grains,Europe,Eastern Europe,Environmental Impacts,3.58591,0.0271197,1.99878,24.1459,2.19493,39.0232,38.1314,5.57714,67.1278,50.4318
BGR,BGR,Bulgaria,food.group,legumes,Europe,Eastern Europe,Environmental Impacts,0.265217,0.0062508,0.0332718,0.000143568,0.000532887,1.97456,1.21195,0.15527,0.00239291,0.0115277
BGR,BGR,Bulgaria,food.group,milk,Europe,Eastern Europe,Environmental Impacts,5.79926,0.0353215,2.62154,6.68741,1.01062,24.4352,7.5884,56.2554,17.9519,19.6539
BGR,BGR,Bulgaria,food.group,nuts_seeds,Europe,Eastern Europe,Environmental Impacts,0.335492,0.0209205,0.0966228,3.47109,0.358725,3.7551,2.00679,0.692476,1.7608,1.42819
BGR,BGR,Bulgaria,food.group,oils,Europe,Eastern Europe,Environmental Impacts,1.2101,0.0383956,0.348976,5.47514,0.678356,15.9794,4.80335,2.42533,9.24744,12.8193
BGR,BGR,Bulgaria,food.group,pork_poultry,Europe,Eastern Europe,Environmental Impacts,21.05372,0.2193911,2.67848,17.4173,2.058647128,47.0305,12.25043,43.38668,42.6454,33.9637
BGR,BGR,Bulgaria,food.group,roots,Europe,Eastern Europe,Environmental Impacts,0.162629,0.00798531,0.0763501,0.560919,0.113516,1.56032,1.41795,0.436215,1.7563,1.78606
BGR,BGR,Bulgaria,food.group,sugar,Europe,Eastern Europe,Environmental Impacts,0.0197628,0.107133,0.0253327,2.71635,0.453116,5.82588,29.8404,1.38562,15.3781,11.9501
BHS,BHS,Bahamas,food.group,beef_lamb,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.000302382,,0.0266616,0.00749093,4.02373,1.429111,113.5183,3.575043,3.191855
BHS,BHS,Bahamas,food.group,eggs,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.000118574,,0.0223979,0.00457843,5.35204,2.10528,2.11119,4.93452,3.81792
BHS,BHS,Bahamas,food.group,fish,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.000211558,,0.0255686,0.00630852,0.856882,0.472858,0.132152,1.02532,1.16535
BHS,BHS,Bahamas,food.group,fruit_veg,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.0235605,,0.620844,0.10613,21.4434,39.8563,4.65654,38.0567,29.1692
BHS,BHS,Bahamas,food.group,grains,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.00225357,,0.48197,0.0744915,19.2793,14.3942,2.33199,25.9069,19.7174
BHS,BHS,Bahamas,food.group,legumes,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.000083988,,2.65E-05,8.80E-05,0.577576,0.350628,0.0452399,0.00358936,0.0172915
BHS,BHS,Bahamas,food.group,milk,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.00017389,,0.0146096,0.00769577,4.93534,1.53268,11.3623,3.62586,3.96964
BHS,BHS,Bahamas,food.group,nuts_seeds,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.00189778,,0.0661371,0.00916479,5.72554,3.05982,1.05584,2.68475,2.17762
BHS,BHS,Bahamas,food.group,oils,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.00193872,,0.177694,0.0696369,14.7679,4.42479,2.30271,8.58784,11.8596
BHS,BHS,Bahamas,food.group,pork_poultry,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.05169891,,0.3236467,0.5571822,64.446,19.77552,45.6316,60.3216,48.5602
BHS,BHS,Bahamas,food.group,roots,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.000163334,,0.0088687,0.00172354,0.695461,0.632002,0.194428,0.782813,0.796075
BHS,BHS,Bahamas,food.group,sugar,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.039901,,0.678898,0.133795,10.3406,52.9652,2.45941,27.2953,21.2108
BIH,BIH,Bosnia and Herzegovina,food.group,beef_lamb,Europe,Southern Europe,Environmental Impacts,3.95702,0.002625523,1.2341146,2.040911,0.2885229,5.525584,1.870762,174.78937,4.971988,4.492348
BIH,BIH,Bosnia and Herzegovina,food.group,eggs,Europe,Southern Europe,Environmental Impacts,0.11885,0.00131854,0.088001,1.05651,0.145944,4.56225,1.79461,1.79965,4.20635,3.25452
BIH,BIH,Bosnia and Herzegovina,food.group,fish,Europe,Southern Europe,Environmental Impacts,0.0579444,0.000323679,0.100756,0.0388251,0.0113462,0.231976,0.10965,0.0341506,0.310419,0.328726
BIH,BIH,Bosnia and Herzegovina,food.group,fruit_veg,Europe,Southern Europe,Environmental Impacts,0.839792,0.095593,0.750193,7.37295,1.30419,29.7996,42.9208,6.85028,53.7241,42.7054
BIH,BIH,Bosnia and Herzegovina,food.group,grains,Europe,Southern Europe,Environmental Impacts,1.70942,0.00955133,0.823291,8.37861,1.07421,50.9125,42.6604,6.86003,84.1665,63.1044
BIH,BIH,Bosnia and Herzegovina,food.group,legumes,Europe,Southern Europe,Environmental Impacts,0.257907,0.0172571,0.0427914,0.0221639,0.0306445,6.33108,3.71957,0.490221,0.13161,0.634022
BIH,BIH,Bosnia and Herzegovina,food.group,milk,Europe,Southern Europe,Environmental Impacts,7.75911,0.00393852,1.97706,1.68286,0.435745,33.2967,10.3404,76.6566,24.4622,26.7815
BIH,BIH,Bosnia and Herzegovina,food.group,nuts_seeds,Europe,Southern Europe,Environmental Impacts,0.0652998,0.00493106,0.00437656,0.00776616,0.00130808,1.85765,0.992757,0.342568,0.871067,0.706527
BIH,BIH,Bosnia and Herzegovina,food.group,oils,Europe,Southern Europe,Environmental Impacts,0.399466,0.00179915,0.152087,0.808206,0.154122,8.58454,2.45568,1.83377,5.32735,6.99155
BIH,BIH,Bosnia and Herzegovina,food.group,pork_poultry,Europe,Southern Europe,Environmental Impacts,6.276329,0.36112822,0.745345,1.4495,2.084138,24.50465,7.52414,17.32854,22.93945,18.46759
BIH,BIH,Bosnia and Herzegovina,food.group,roots,Europe,Southern Europe,Environmental Impacts,0.23084,0.0013021,0.116562,0.191384,0.0267583,5.00709,4.55021,1.39982,5.63599,5.73147
BIH,BIH,Bosnia and Herzegovina,food.group,sugar,Europe,Southern Europe,Environmental Impacts,0.0904482,0.0294059,0.102511,1.75691,0.328171,4.98832,25.5504,1.18642,13.1672,10.2321
BLR,BLR,Belarus,food.group,beef_lamb,Europe,Eastern Europe,Environmental Impacts,6.791121,0.011424457,4.6925864,17.414337,3.8084803,7.263556,2.4076124,240.38804,6.571011,5.966681
BLR,BLR,Belarus,food.group,eggs,Europe,Eastern Europe,Environmental Impacts,0.799292,0.011112,0.592987,15.676,3.30855,11.7543,4.62368,4.63666,10.8374,8.38504
BLR,BLR,Belarus,food.group,fish,Europe,Eastern Europe,Environmental Impacts,0.342436,0.00106433,0.584302,0.397544,0.0803763,0.272199,0.129047,0.0408106,0.362191,0.384559
BLR,BLR,Belarus,food.group,fruit_veg,Europe,Eastern Europe,Environmental Impacts,1.084,0.122908,1.32366,5.56815,1.20933,18.4673,26.6351,4.16076,32.9819,26.1445
BLR,BLR,Belarus,food.group,grains,Europe,Eastern Europe,Environmental Impacts,3.94608,0.0264205,1.92905,50.7364,10.3236,44.2372,30.6296,5.0138,52.1063,40.09
BLR,BLR,Belarus,food.group,legumes,Europe,Eastern Europe,Environmental Impacts,0.00450877,0.000722884,0.00584937,0.00941413,0.0312179,0.327297,0.101868,0.021199,0.0741802,0.357358
BLR,BLR,Belarus,food.group,milk,Europe,Eastern Europe,Environmental Impacts,5.79955,0.00727668,2.42185,10.8401,2.27266,13.5347,4.20322,31.1599,9.94355,10.8863
BLR,BLR,Belarus,food.group,nuts_seeds,Europe,Eastern Europe,Environmental Impacts,0.191722,0.00393746,0.0105742,6.65428,1.20766,2.10976,1.12749,0.389059,0.989283,0.802413
BLR,BLR,Belarus,food.group,oils,Europe,Eastern Europe,Environmental Impacts,1.99242,0.0152753,0.611589,15.6954,2.9236,21.9191,6.5816,3.35748,12.7056,17.5905
BLR,BLR,Belarus,food.group,pork_poultry,Europe,Eastern Europe,Environmental Impacts,34.15689,1.7987629,4.17082,55.356,12.09597945,58.3729,15.30574,53.38353,52.9939,42.2229
BLR,BLR,Belarus,food.group,roots,Europe,Eastern Europe,Environmental Impacts,1.36002,0.00660459,0.638743,1.25026,0.27235,10.5114,9.55229,2.93865,11.8317,12.0321
BLR,BLR,Belarus,food.group,sugar,Europe,Eastern Europe,Environmental Impacts,0.584492,0.010266,0.754145,16.5277,4.63907,11.2524,57.635,2.67625,29.7019,23.0809
BLZ,BLZ,Belize,food.group,beef_lamb,Latin America and the Caribbean,Central America,Environmental Impacts,,9.82E-05,,0.04470127,0.009186442,1.729714,0.5879275,54.23947,1.554842,1.403517
BLZ,BLZ,Belize,food.group,eggs,Latin America and the Caribbean,Central America,Environmental Impacts,,0.000113175,,0.0563626,0.0107112,4.01613,1.57979,1.58422,3.70283,2.86494
BLZ,BLZ,Belize,food.group,fish,Latin America and the Caribbean,Central America,Environmental Impacts,,8.29E-05,,0.0083689,0.00211788,0.367141,0.208849,0.0576438,0.42723,0.494211
BLZ,BLZ,Belize,food.group,fruit_veg,Latin America and the Caribbean,Central America,Environmental Impacts,,0.0229901,,0.581685,0.092258,18.0475,35.5123,3.79666,31.5017,23.6764
BLZ,BLZ,Belize,food.group,grains,Latin America and the Caribbean,Central America,Environmental Impacts,,0.00287457,,0.755819,0.113864,26.8722,23.4858,3.63191,43.4468,32.6849
BLZ,BLZ,Belize,food.group,legumes,Latin America and the Caribbean,Central America,Environmental Impacts,,0.00515098,,0.00464355,0.00951494,13.9294,8.28325,1.08313,0.215362,1.03749
BLZ,BLZ,Belize,food.group,milk,Latin America and the Caribbean,Central America,Environmental Impacts,,0.000344974,,0.0607559,0.0151725,4.59206,1.42607,10.572,3.37366,3.69353
BLZ,BLZ,Belize,food.group,nuts_seeds,Latin America and the Caribbean,Central America,Environmental Impacts,,0.00070337,,0.0441951,0.00628666,2.67369,1.42886,0.493053,1.25371,1.01689
BLZ,BLZ,Belize,food.group,oils,Latin America and the Caribbean,Central America,Environmental Impacts,,0.00221626,,0.2253,0.0437256,13.0037,3.90728,1.9805,7.53002,10.4335
BLZ,BLZ,Belize,food.group,pork_poultry,Latin America and the Caribbean,Central America,Environmental Impacts,,0.01036005,,0.4826822,3.7482703,37.0764,10.79305,28.9527,34.3354,27.5425
BLZ,BLZ,Belize,food.group,roots,Latin America and the Caribbean,Central America,Environmental Impacts,,0.000092808,,0.00857087,0.00161774,0.776127,0.705308,0.21698,0.873612,0.888411
BLZ,BLZ,Belize,food.group,sugar,Latin America and the Caribbean,Central America,Environmental Impacts,,0.03037,,0.265108,0.0533937,9.33287,47.8033,2.21972,24.6352,19.1436
BOL,BOL,Bolivia (Plurinational State of),food.group,beef_lamb,Latin America and the Caribbean,South America,Environmental Impacts,475.827,0.04578168,50.16607,4.797618,1.345652,12.68121,4.43883,371.1843,11.31153,10.13693
BOL,BOL,Bolivia (Plurinational State of),food.group,eggs,Latin America and the Caribbean,South America,Environmental Impacts,0.904098,0.0146362,0.424853,1.62943,0.401009,6.20063,2.43908,2.44593,5.71692,4.42327
BOL,BOL,Bolivia (Plurinational State of),food.group,fish,Latin America and the Caribbean,South America,Environmental Impacts,0.0547132,0.000589265,0.202629,0.0791839,0.017345,0.187464,0.088806,0.0271339,0.251435,0.266113
BOL,BOL,Bolivia (Plurinational State of),food.group,fruit_veg,Latin America and the Caribbean,South America,Environmental Impacts,1.99459,0.342418,1.92731,11.3785,1.87823,11.2863,22.8346,2.99301,21.5684,16.2815
BOL,BOL,Bolivia (Plurinational State of),food.group,grains,Latin America and the Caribbean,South America,Environmental Impacts,4.68608,0.217449,1.72619,22.6668,3.13916,28.3205,24.7738,3.83342,45.9396,34.5513
BOL,BOL,Bolivia (Plurinational State of),food.group,legumes,Latin America and the Caribbean,South America,Environmental Impacts,0.682028,0.257657,0.0872331,0.000264065,0.00087566,3.89729,2.39681,0.30668,0.00119645,0.00576383
BOL,BOL,Bolivia (Plurinational State of),food.group,milk,Latin America and the Caribbean,South America,Environmental Impacts,44.0393,0.0203988,3.02646,2.34674,1.30029,6.92259,2.14982,15.9374,5.08584,5.56804
BOL,BOL,Bolivia (Plurinational State of),food.group,nuts_seeds,Latin America and the Caribbean,South America,Environmental Impacts,1.30146,0.111591,0.756609,0.273133,0.0389149,5.90467,3.15555,1.08888,2.76875,2.24575
BOL,BOL,Bolivia (Plurinational State of),food.group,oils,Latin America and the Caribbean,South America,Environmental Impacts,0.502166,0.00759556,0.320155,1.04864,0.539502,4.37279,1.31285,0.670504,2.53519,3.50939
BOL,BOL,Bolivia (Plurinational State of),food.group,pork_poultry,Latin America and the Caribbean,South America,Environmental Impacts,7.00119,1.2092861,5.05015,4.08973,65.195986,42.98017,14.33587,25.1269,40.95291,33.16105
BOL,BOL,Bolivia (Plurinational State of),food.group,roots,Latin America and the Caribbean,South America,Environmental Impacts,1.32002,0.0562469,0.748451,0.970927,0.149593,4.6245,4.20253,1.29286,5.20535,5.29353
BOL,BOL,Bolivia (Plurinational State of),food.group,sugar,Latin America and the Caribbean,South America,Environmental Impacts,0.518463,0.524076,1.2993,5.71765,1.15156,4.5788,23.4528,1.08902,12.0863,9.39207
BRA,BRA,Brazil,food.group,beef_lamb,Latin America and the Caribbean,South America,Environmental Impacts,2013.436,0.56579695,819.3483,165.58516,83.84932,15.09944,5.034494,493.6282,13.639586,12.368354
BRA,BRA,Brazil,food.group,eggs,Latin America and the Caribbean,South America,Environmental Impacts,19.3623,0.237782,9.45322,82.7554,38.164,8.99008,3.53634,3.54627,8.28876,6.41315
BRA,BRA,Brazil,food.group,fish,Latin America and the Caribbean,South America,Environmental Impacts,5.24222,0.0283117,10.4757,4.12399,2.27364,0.695862,0.325717,0.101052,0.939032,0.989783
BRA,BRA,Brazil,food.group,fruit_veg,Latin America and the Caribbean,South America,Environmental Impacts,29.0405,3.93511,44.8042,243.68,70.6858,13.977,25.8875,2.84636,24.1154,18.3321
BRA,BRA,Brazil,food.group,grains,Latin America and the Caribbean,South America,Environmental Impacts,100.312,1.80584,35.9167,570.997,182.12,27.6777,24.2994,3.75556,45.0647,33.8866
BRA,BRA,Brazil,food.group,legumes,Latin America and the Caribbean,South America,Environmental Impacts,37.665,0.85285,4.93154,,,12.4794,7.67989,0.982243,,
BRA,BRA,Brazil,food.group,milk,Latin America and the Caribbean,South America,Environmental Impacts,196.727,0.697425,144.183,99.5442,103.526,24.4594,7.5959,56.311,17.9696,19.6734
BRA,BRA,Brazil,food.group,nuts_seeds,Latin America and the Caribbean,South America,Environmental Impacts,13.0705,1.58436,4.84164,1.48592,0.190819,8.94325,4.77941,1.64922,4.19356,3.40142
BRA,BRA,Brazil,food.group,oils,Latin America and the Caribbean,South America,Environmental Impacts,35.732,0.568137,33.1792,30.1516,87.4945,21.2744,6.1686,4.19196,12.9637,17.2571
BRA,BRA,Brazil,food.group,pork_poultry,Latin America and the Caribbean,South America,Environmental Impacts,296.8152,7.964673,94.7584,235.663,49.45901384,49.463,16.21617,30.2209,46.95216,37.9722
BRA,BRA,Brazil,food.group,roots,Latin America and the Caribbean,South America,Environmental Impacts,18.0286,0.342739,12.7926,49.1414,19.1671,2.82563,2.5678,0.789955,3.18054,3.23442
BRA,BRA,Brazil,food.group,sugar,Latin America and the Caribbean,South America,Environmental Impacts,14.3262,4.17567,35.8063,193.855,29.6513,7.68241,39.3496,1.82718,20.2786,15.7582
BRB,BRB,Barbados,food.group,beef_lamb,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.000344494,,0.0290599,0.00793829,7.46381,2.68466,203.6201,6.60849,5.88057
BRB,BRB,Barbados,food.group,eggs,Latin America and the Caribbean,Caribbean,Environmental Impacts,,9.08E-05,,0.0171511,0.00350593,7.30969,2.87534,2.88341,6.73946,5.21443
BRB,BRB,Barbados,food.group,fish,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.000137459,,0.0195216,0.0046677,0.924639,0.470182,0.139015,1.17813,1.28644
BRB,BRB,Barbados,food.group,fruit_veg,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.00831172,,0.209662,0.035537,12.7585,20.6906,2.68221,22.1275,17.1118
BRB,BRB,Barbados,food.group,grains,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.00207098,,0.448262,0.0695768,25.1505,24.0625,3.49727,40.9029,30.8584
BRB,BRB,Barbados,food.group,legumes,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.000560953,,0.000128933,0.000427552,6.87188,4.18726,0.538968,0.0311078,0.14986
BRB,BRB,Barbados,food.group,milk,Latin America and the Caribbean,Caribbean,Environmental Impacts,,7.95E-05,,0.00668236,0.00351999,4.02625,1.25036,9.26933,2.95797,3.23843
BRB,BRB,Barbados,food.group,nuts_seeds,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.00161145,,0.0561587,0.00778206,8.67123,4.63405,1.59906,4.06602,3.29797
BRB,BRB,Barbados,food.group,oils,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.000951318,,0.0862376,0.0340202,12.8829,3.87255,1.95535,7.45546,10.3352
BRB,BRB,Barbados,food.group,pork_poultry,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.026691272,,0.0720116,0.09930905,46.65132,15.90961,25.65813,44.67098,36.22943
